Wavelength (nm),Normalized Intensity
1064.1608154020385,0.24299858557284304
1064.167610419026,0.21414427157001414
1064.1744054360136,0.18854314002828865
1064.181200453001,0.16704384724186716
1064.1879954699887,0.14964639321074968
1064.1947904869762,0.1377652050919378
1064.2015855039638,0.13097595473833112
1064.2083805209513,0.1294200848656295
1064.2151755379389,0.1342291371994342
1064.2219705549264,0.14596888260254604
1064.228765571914,0.16492220650636513
1064.2355605889015,0.1884016973125886
1064.242355605889,0.21739745403111754
1064.2491506228766,0.2527581329561529
1064.2559456398642,0.2940594059405941
1064.2627406568517,0.340876944837341
1064.2695356738393,0.39137199434229153
1064.2763306908266,0.44441301272984457
1064.2831257078142,0.5000000000000001
1064.2899207248017,0.5575671852899576
1064.2967157417893,0.6113154172560114
1064.3035107587768,0.6625176803394626
1064.3103057757644,0.7110325318246111
1064.317100792752,0.7545968882602547
1064.3238958097395,0.7889674681753891
1064.330690826727,0.8168316831683169
1064.3374858437146,0.8391796322489393
1064.3442808607022,0.851909476661952
1064.3510758776897,0.8554455445544555
1064.3578708946773,0.8493635077793495
1064.3646659116648,0.8340876944837341
1064.3714609286524,0.8094766619519096
1064.37825594564,0.7775106082036776
1064.3850509626275,0.7369165487977369
1064.391845979615,0.691937765205092
1064.3986409966026,0.6437057991513438
1064.4054360135901,0.5932107496463933
1064.4122310305777,0.5428571428571429
1064.4190260475652,0.49476661951909484
1064.4258210645526,0.4507779349363509
1064.4326160815401,0.41272984441301275
1064.4394110985277,0.3804809052333805
1064.4462061155152,0.35700141442715705
1064.4530011325028,0.34611032531824626
1064.4597961494903,0.34837340876944844
1064.4665911664779,0.3677510608203678
1064.4733861834654,0.4026874115983028
1064.480181200453,0.4490806223479492
1064.4869762174405,0.5106082036775107
1064.493771234428,0.5804809052333806
1064.5005662514156,0.651909476661952
1064.5073612684032,0.7241867043847243
1064.5141562853908,0.7932107496463934
1064.5209513023783,0.850919377652051
1064.5277463193659,0.8975954738330977
1064.5345413363534,0.9234794908062236
1064.541336353341,0.9311173974540312
1064.5481313703285,0.922913719943423
1064.554926387316,0.8923620933521925
1064.5617214043036,0.8417256011315418
1064.568516421291,0.7831683168316832
1064.5753114382785,0.7149929278642151
1064.582106455266,0.6390381895332391
1064.5889014722536,0.5656294200848657
1064.5956964892412,0.4964639321074965
1064.6024915062287,0.43422913719943435
1064.6092865232163,0.38260254596888266
1064.6160815402038,0.3411598302687413
1064.6228765571914,0.31089108910891095
1064.629671574179,0.2920792079207921
1064.6364665911665,0.28104667609618117
1064.643261608154,0.2752475247524754
1064.6500566251416,0.27595473833097606
1064.6568516421291,0.2777934936350779
1064.6636466591167,0.27892503536067903
1064.6704416761042,0.27892503536067903
1064.6772366930918,0.2775106082036777
1064.6840317100794,0.27439886845827444
1064.690826727067,0.2702970297029704
1064.6976217440545,0.2656294200848657
1064.704416761042,0.26096181046676103
1064.7112117780296,0.25671852899575676
1064.718006795017,0.25417256011315437
1064.7248018120044,0.25459688826025473
1064.731596828992,0.25926449787835926
1064.7383918459795,0.2681753889674683
1064.745186862967,0.2818953323903819
1064.7519818799547,0.3001414427157003
1064.7587768969422,0.32333804809052347
1064.7655719139298,0.3520509193776521
1064.7723669309173,0.38387553041018396
1064.7791619479049,0.4181046676096182
1064.7859569648924,0.454879773691655
1064.79275198188,0.49123055162659135
1064.7995469988675,0.5230551626591231
1064.806342015855,0.551909476661952
1064.8131370328426,0.5760961810466763
1064.8199320498302,0.5926449787835928
1064.8267270668177,0.6000000000000001
1064.8335220838053,0.6008486562942009
1064.8403171007928,0.5944837340876946
1064.8471121177804,0.580905233380481
1064.853907134768,0.5615275813295616
1064.8607021517553,0.5387553041018388
1064.8674971687428,0.5118811881188119
1064.8742921857304,0.48231966053748243
1064.881087202718,0.4513437057991515
1064.8878822197055,0.4196605374823198
1064.894677236693,0.38995756718529007
1064.9014722536806,0.36379066478076394
1064.9082672706681,0.34101838755304115
1064.9150622876557,0.32461103253182466
1064.9218573046433,0.31669024045261673
1064.9286523216308,0.31768033946251784
1064.9354473386184,0.3287128712871288
